index, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W]
0, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 11.12 W
1, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 12.17 W
2, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 7.49 W
3, NVIDIA GeForce RTX 5090, 32607 MiB, 2 MiB, 0 %, 11.99 W
1788000936,0, 16966, 0, 11.62;1, 16690, 100, 116.33;2, 16334, 100, 101.11;3, 16690, 100, 113.09
1788000941,0, 16966, 0, 11.92;1, 16690, 100, 116.24;2, 16334, 100, 100.95;3, 16690, 100, 113.40
1788000946,0, 16966, 0, 11.98;1, 16690, 100, 115.87;2, 16334, 100, 101.02;3, 16690, 100, 113.39
1788000951,0, 16966, 0, 11.72;1, 16690, 100, 116.21;2, 16334, 100, 100.46;3, 16690, 100, 113.02
1788000956,0, 16966, 0, 11.45;1, 16690, 100, 116.32;2, 16334, 100, 100.69;3, 16690, 100, 113.05
1788000961,0, 16966, 0, 11.54;1, 16690, 100, 115.97;2, 16334, 100, 100.30;3, 16690, 100, 112.95
1788000966,0, 16966, 0, 11.45;1, 16690, 100, 116.19;2, 16334, 100, 100.94;3, 16690, 100, 112.85
1788000972,0, 16966, 0, 11.82;1, 16690, 100, 116.39;2, 16334, 100, 100.55;3, 16690, 100, 112.58
1788000977,0, 16966, 0, 11.37;1, 16690, 100, 116.30;2, 16334, 100, 100.49;3, 16690, 100, 112.43
1788000982,0, 17508, 61, 282.00;1, 17040, 57, 285.18;2, 16792, 71, 242.45;3, 17044, 56, 305.02
1788000987,0, 31372, 67, 279.58;1, 30864, 65, 295.38;2, 30874, 70, 277.29;3, 30866, 67, 300.16
1788000992,0, 17182, 0, 132.60;1, 16676, 0, 97.40;2, 16672, 0, 92.67;3, 16676, 100, 147.81
1788000997,0, 17182, 0, 60.87;1, 16676, 100, 117.24;2, 16672, 100, 101.61;3, 16676, 100, 113.24
1788001002,0, 16324, 100, 103.94;1, 15818, 100, 240.67;2, 30874, 65, 276.61;3, 30864, 68, 296.84
1788001007,0, 16324, 100, 103.32;1, 15818, 100, 117.41;2, 30874, 70, 311.13;3, 30864, 70, 304.07
1788001012,0, 31370, 80, 246.75;1, 30866, 64, 241.38;2, 30874, 68, 267.87;3, 30864, 67, 282.81
1788001017,0, 31370, 68, 284.66;1, 30866, 65, 328.49;2, 30874, 70, 279.83;3, 30864, 69, 305.62
1788001022,0, 17196, 100, 103.22;1, 16690, 100, 117.58;2, 16686, 0, 66.91;3, 16690, 0, 84.99
1788001027,0, 31372, 64, 284.81;1, 30864, 57, 296.60;2, 30874, 19, 241.26;3, 30864, 54, 264.22
1788001032,0, 31372, 68, 287.41;1, 30864, 65, 296.79;2, 30874, 67, 277.88;3, 30864, 68, 302.38
1788001037,0, 17182, 100, 105.20;1, 16676, 100, 117.82;2, 16672, 0, 77.65;3, 16676, 100, 111.62
1788001043,0, 17532, 66, 270.70;1, 17026, 51, 283.39;2, 17022, 69, 274.59;3, 17026, 80, 292.24
1788001048,0, 16324, 100, 106.11;1, 15818, 100, 117.89;2, 15828, 100, 102.37;3, 30864, 70, 320.36
1788001053,0, 16746, 33, 169.02;1, 16142, 26, 168.39;2, 16186, 55, 166.04;3, 17088, 78, 326.40
1788001058,0, 31370, 66, 284.32;1, 30864, 64, 293.65;2, 30874, 68, 277.39;3, 30864, 69, 301.75
1788001063,0, 17182, 0, 231.89;1, 16676, 0, 211.35;2, 16674, 100, 182.87;3, 16676, 0, 182.73
1788001068,0, 17182, 100, 105.92;1, 16676, 0, 73.23;2, 16674, 100, 102.65;3, 16676, 0, 74.10
1788001073,0, 31372, 66, 283.39;1, 30864, 63, 314.75;2, 30878, 66, 275.20;3, 30864, 67, 298.67
1788001078,0, 16326, 100, 107.11;1, 30864, 65, 329.47;2, 30878, 69, 281.72;3, 30864, 70, 337.94
1788001083,0, 31372, 25, 248.49;1, 30864, 63, 290.04;2, 30876, 67, 267.05;3, 30864, 99, 289.56
1788001088,0, 31372, 67, 287.63;1, 30864, 66, 301.07;2, 30876, 70, 284.26;3, 30864, 70, 309.01
1788001093,0, 17576, 0, 160.55;1, 17070, 59, 178.51;2, 17066, 78, 210.96;3, 17070, 78, 225.23
1788001098,0, 16324, 100, 108.87;1, 15818, 100, 121.76;2, 30874, 69, 281.69;3, 15818, 100, 118.60
1788001103,0, 31370, 71, 229.56;1, 30864, 62, 284.23;2, 30874, 66, 249.81;3, 30866, 79, 265.40
1788001108,0, 31370, 68, 302.14;1, 30864, 66, 333.03;2, 15828, 68, 285.63;3, 30866, 69, 337.36
1788001114,0, 17198, 0, 66.25;1, 16692, 100, 119.92;2, 16368, 0, 69.07;3, 16692, 0, 74.43
1788001119,0, 25534, 69, 279.98;1, 29474, 55, 292.32;2, 29484, 54, 230.46;3, 29478, 57, 277.07
1788001124,0, 31370, 67, 290.83;1, 30864, 64, 298.50;2, 30874, 68, 300.09;3, 30868, 69, 305.49
1788001129,0, 17182, 100, 109.00;1, 16676, 0, 88.59;2, 16674, 0, 84.43;3, 16676, 0, 91.23
1788001134,0, 17532, 54, 292.42;1, 17026, 56, 285.31;2, 17026, 70, 285.20;3, 17026, 81, 303.42
1788001139,0, 20698, 21, 137.10;1, 23280, 24, 150.56;2, 24480, 38, 134.37;3, 24052, 19, 147.48
1788001144,0, 31370, 67, 321.78;1, 30864, 65, 329.99;2, 15828, 100, 119.78;3, 15818, 100, 115.60
1788001149,0, 17228, 0, 84.59;1, 16722, 0, 93.66;2, 16154, 100, 83.74;3, 16048, 0, 93.16
1788001154,0, 17576, 67, 306.17;1, 17074, 63, 338.10;2, 16594, 51, 214.11;3, 16418, 38, 207.32
1788001159,0, 31372, 67, 324.19;1, 30864, 65, 300.44;2, 30874, 69, 283.91;3, 30864, 68, 302.88
1788001164,0, 16750, 100, 109.61;1, 16676, 0, 99.09;2, 16672, 0, 85.55;3, 16676, 100, 111.68
1788001169,0, 31370, 64, 288.78;1, 30866, 64, 299.79;2, 30874, 67, 287.95;3, 30864, 67, 326.12
1788001174,0, 31370, 68, 325.30;1, 30866, 66, 304.46;2, 30874, 70, 314.69;3, 30864, 70, 338.95
1788001180,0, 17576, 58, 309.89;1, 17070, 64, 317.93;2, 17030, 81, 299.48;3, 17070, 73, 321.89
1788001185,0, 31370, 66, 293.40;1, 30864, 64, 299.68;2, 30874, 69, 285.19;3, 30864, 68, 304.52
1788001190,0, 17182, 100, 155.32;1, 16676, 84, 227.40;2, 16672, 0, 134.94;3, 16676, 100, 155.55
1788001195,0, 31370, 12, 268.86;1, 30864, 61, 305.09;2, 30876, 72, 257.50;3, 30864, 60, 272.93
1788001200,0, 16324, 100, 125.59;1, 15818, 100, 122.59;2, 30876, 69, 285.11;3, 30864, 70, 340.27
1788001205,0, 16722, 0, 79.73;1, 16298, 0, 74.53;2, 16722, 0, 76.59;3, 16726, 100, 119.28
1788001210,0, 16722, 0, 68.17;1, 16298, 100, 120.38;2, 16722, 100, 102.63;3, 16726, 100, 118.61
1788001215,0, 17134, 65, 258.63;1, 16548, 53, 254.63;2, 17070, 72, 318.97;3, 17074, 84, 349.06
1788001220,0, 31370, 68, 294.14;1, 30864, 65, 303.19;2, 30876, 69, 285.78;3, 30864, 69, 305.69
1788001225,0, 17244, 100, 111.82;1, 16738, 100, 121.67;2, 16736, 100, 99.37;3, 16738, 0, 96.27
1788001230,0, 31372, 65, 278.57;1, 30864, 63, 302.70;2, 30876, 68, 283.00;3, 30866, 68, 334.99
1788001235,0, 31372, 69, 299.70;1, 30864, 65, 334.66;2, 15830, 100, 105.82;3, 15820, 100, 119.05
1788001240,0, 17578, 27, 292.40;1, 17072, 59, 297.74;2, 16532, 63, 198.82;3, 16714, 56, 233.76
1788001245,0, 16388, 67, 326.73;1, 15874, 65, 289.58;2, 15828, 100, 104.59;3, 15840, 100, 117.56
1788001251,0, 17116, 28, 230.32;1, 16590, 42, 234.12;2, 16056, 22, 149.39;3, 16248, 61, 186.50
1788001256,0, 16624, 0, 94.08;1, 16118, 0, 100.28;2, 16054, 0, 84.19;3, 16066, 0, 92.82
1788001261,0, 16624, 0, 67.23;1, 16118, 0, 73.97;2, 16054, 0, 67.33;3, 16066, 0, 73.09
1788001266,0, 16624, 0, 66.54;1, 16118, 0, 73.82;2, 16054, 0, 66.33;3, 16066, 0, 72.69
1788001271,0, 16624, 0, 66.10;1, 16118, 0, 70.69;2, 16054, 0, 54.38;3, 16066, 0, 71.50
1788001276,0, 16624, 0, 13.01;1, 16118, 0, 13.15;2, 16054, 0, 13.21;3, 16066, 0, 15.12
1788001281,0, 16624, 0, 13.25;1, 16118, 100, 116.59;2, 16054, 100, 63.50;3, 16066, 0, 15.13
1788001286,0, 16624, 0, 13.05;1, 16118, 100, 116.92;2, 16054, 100, 101.30;3, 16066, 0, 14.58
1788001291,0, 16624, 0, 12.49;1, 16118, 100, 116.14;2, 16054, 100, 101.34;3, 16066, 0, 14.07
1788001296,0, 16624, 0, 12.58;1, 16118, 100, 116.81;2, 16054, 100, 101.28;3, 16066, 0, 13.97
1788001301,0, 16624, 0, 12.37;1, 16118, 100, 116.24;2, 16054, 100, 101.15;3, 16066, 0, 13.85
1788001306,0, 16624, 100, 104.04;1, 16118, 100, 115.89;2, 16054, 100, 100.91;3, 16066, 0, 13.83
1788001311,0, 16624, 100, 103.58;1, 16118, 100, 115.76;2, 16054, 100, 101.42;3, 16066, 0, 13.30
1788001316,0, 16624, 100, 103.86;1, 16118, 100, 116.19;2, 16054, 100, 101.06;3, 16066, 0, 13.14
1788001321,0, 16624, 100, 104.17;1, 16118, 100, 115.68;2, 16054, 100, 100.75;3, 16066, 0, 13.01
1788001327,0, 16624, 100, 103.97;1, 16118, 100, 116.13;2, 16054, 100, 101.00;3, 16066, 0, 13.21
1788001332,0, 16624, 100, 104.09;1, 16118, 100, 115.92;2, 16054, 100, 100.95;3, 16066, 0, 13.02
1788001337,0, 16624, 100, 104.11;1, 16118, 100, 116.07;2, 16054, 100, 101.11;3, 16066, 0, 12.99
1788001342,0, 16624, 100, 104.28;1, 16118, 100, 115.88;2, 16054, 100, 101.06;3, 16066, 0, 12.48
1788001347,0, 16624, 100, 104.52;1, 16118, 100, 116.02;2, 16054, 100, 100.74;3, 16066, 0, 12.63
1788001352,0, 16624, 100, 104.46;1, 16118, 100, 115.31;2, 16054, 100, 100.16;3, 16066, 0, 12.73
1788001357,0, 16624, 100, 103.94;1, 16118, 100, 115.28;2, 16054, 100, 100.32;3, 16066, 0, 12.68
1788001362,0, 16624, 100, 103.84;1, 16118, 100, 115.47;2, 16054, 100, 100.88;3, 16066, 0, 12.64
1788001367,0, 16624, 100, 104.07;1, 16118, 100, 115.85;2, 16054, 100, 100.59;3, 16066, 0, 12.36
1788001372,0, 16624, 100, 104.23;1, 16118, 100, 115.72;2, 16054, 100, 100.61;3, 16066, 0, 12.65
1788001377,0, 16624, 100, 103.89;1, 16118, 100, 115.83;2, 16054, 100, 100.74;3, 16066, 0, 11.97
1788001382,0, 16624, 100, 104.04;1, 16118, 100, 115.40;2, 16054, 100, 100.75;3, 16066, 0, 11.92
1788001387,0, 16624, 100, 103.28;1, 16118, 100, 115.07;2, 16054, 100, 100.63;3, 16066, 0, 11.65
1788001392,0, 16624, 100, 102.94;1, 16118, 100, 115.13;2, 16054, 100, 100.28;3, 16066, 0, 11.80
1788001397,0, 16624, 100, 103.19;1, 16118, 100, 114.56;2, 16054, 100, 100.48;3, 16066, 0, 12.39
1788001402,0, 16992, 50, 223.63;1, 16486, 43, 238.44;2, 16476, 60, 202.39;3, 16452, 42, 216.43
1788001408,0, 31370, 68, 284.80;1, 30864, 64, 291.73;2, 30874, 68, 275.50;3, 30866, 67, 290.67
1788001413,0, 17196, 100, 91.06;1, 16690, 0, 94.33;2, 16686, 100, 99.37;3, 16690, 0, 85.75
1788001418,0, 17196, 100, 104.31;1, 16690, 100, 115.39;2, 16686, 100, 100.38;3, 16690, 0, 67.94
1788001423,0, 31370, 67, 282.81;1, 30864, 65, 290.12;2, 30874, 66, 270.77;3, 30864, 68, 290.54
1788001428,0, 16324, 100, 105.30;1, 30864, 66, 298.06;2, 30874, 68, 306.65;3, 15818, 100, 108.31
1788001433,0, 16632, 0, 62.99;1, 16738, 0, 73.32;2, 16736, 0, 64.92;3, 16280, 0, 68.75
1788001438,0, 16632, 100, 104.34;1, 16738, 100, 116.33;2, 16736, 100, 101.01;3, 16280, 0, 68.02
1788001443,0, 17050, 47, 203.39;1, 17088, 68, 309.20;2, 17084, 49, 287.26;3, 16696, 57, 241.64
1788001448,0, 31370, 67, 282.12;1, 30864, 64, 292.68;2, 30876, 67, 305.98;3, 15818, 100, 108.53
1788001453,0, 16890, 0, 86.47;1, 16224, 0, 94.85;2, 16206, 0, 80.15;3, 15956, 0, 96.69
1788001458,0, 16324, 89, 252.01;1, 30864, 63, 262.49;2, 30876, 66, 249.71;3, 30864, 67, 269.85
1788001463,0, 16324, 100, 105.10;1, 15818, 100, 116.94;2, 30876, 68, 304.15;3, 30864, 68, 328.06
1788001468,0, 16408, 100, 105.25;1, 16334, 0, 74.59;2, 16424, 100, 101.76;3, 16890, 100, 111.19
1788001473,0, 31370, 66, 313.88;1, 30864, 64, 292.24;2, 30874, 67, 276.27;3, 30866, 67, 293.06
1788001479,0, 16324, 100, 105.91;1, 30864, 66, 300.88;2, 30874, 69, 280.30;3, 15820, 70, 334.87
1788001484,0, 17178, 47, 225.27;1, 17072, 61, 304.49;2, 17068, 72, 268.53;3, 17072, 62, 304.44
1788001489,0, 16598, 59, 157.21;1, 16092, 22, 168.90;2, 16088, 27, 151.05;3, 16212, 46, 181.60
1788001494,0, 31372, 67, 286.89;1, 30866, 64, 295.46;2, 30874, 69, 280.69;3, 30864, 69, 332.59
1788001499,0, 17208, 100, 98.85;1, 16702, 100, 117.28;2, 16700, 0, 85.00;3, 16702, 100, 114.33
1788001504,0, 31370, 67, 278.16;1, 30866, 63, 293.54;2, 30876, 99, 269.48;3, 30864, 68, 282.36
1788001509,0, 31370, 69, 328.38;1, 30866, 64, 297.82;2, 30876, 71, 285.11;3, 30864, 71, 306.60
1788001514,0, 17228, 0, 65.38;1, 16720, 100, 119.08;2, 16718, 0, 74.14;3, 16720, 0, 75.21
1788001519,0, 17576, 83, 320.43;1, 17070, 63, 304.82;2, 17066, 54, 300.55;3, 17070, 79, 327.12
1788001524,0, 31370, 67, 288.70;1, 30866, 63, 292.39;2, 30876, 68, 301.83;3, 30866, 68, 331.10
1788001529,0, 17196, 100, 208.29;1, 16690, 64, 323.16;2, 16688, 0, 157.41;3, 16250, 100, 144.67
1788001534,0, 17196, 100, 106.37;1, 16690, 0, 76.58;2, 16688, 0, 67.17;3, 16250, 100, 113.91
1788001539,0, 17196, 100, 105.79;1, 16690, 100, 117.36;2, 16688, 0, 66.07;3, 16250, 100, 113.98
1788001544,0, 17196, 100, 105.66;1, 16690, 100, 117.31;2, 16688, 0, 65.51;3, 16250, 100, 113.21
1788001549,0, 17550, 71, 278.25;1, 17044, 63, 292.47;2, 17040, 75, 276.21;3, 16722, 67, 249.78
1788001555,0, 31370, 68, 286.31;1, 30864, 66, 294.90;2, 30876, 67, 275.20;3, 30864, 69, 297.89
1788001560,0, 17226, 0, 89.42;1, 16720, 0, 96.99;2, 16718, 0, 84.46;3, 16720, 100, 109.88
1788001565,0, 31370, 65, 284.55;1, 30864, 63, 308.41;2, 30876, 68, 275.18;3, 30864, 67, 294.94
1788001570,0, 31370, 67, 316.43;1, 30864, 66, 294.70;2, 15830, 100, 145.97;3, 15818, 100, 115.78
1788001575,0, 17578, 61, 280.06;1, 17072, 60, 303.43;2, 16774, 66, 245.39;3, 16764, 50, 260.14
1788001580,0, 31370, 65, 288.30;1, 30864, 65, 330.49;2, 30874, 68, 279.62;3, 30864, 69, 303.27
1788001585,0, 17200, 0, 92.68;1, 16694, 100, 116.93;2, 16690, 95, 135.98;3, 16694, 0, 110.89
1788001590,0, 31370, 36, 272.19;1, 30864, 64, 295.09;2, 30874, 67, 263.64;3, 30864, 99, 291.73
1788001595,0, 31370, 68, 311.35;1, 30864, 65, 299.66;2, 30874, 69, 281.83;3, 30864, 71, 308.42
1788001600,0, 17532, 66, 283.68;1, 17026, 43, 291.55;2, 17022, 79, 269.03;3, 17026, 62, 275.48
1788001605,0, 16324, 69, 202.93;1, 30864, 64, 299.54;2, 30874, 67, 281.02;3, 30864, 69, 314.39
1788001610,0, 16576, 0, 120.16;1, 16280, 0, 136.98;2, 16672, 0, 151.97;3, 16442, 0, 143.70
1788001615,0, 16576, 0, 67.12;1, 16280, 0, 74.34;2, 16672, 100, 102.97;3, 16442, 100, 116.19
1788001620,0, 16576, 0, 66.74;1, 16280, 100, 120.22;2, 16672, 100, 103.03;3, 16442, 100, 116.08
1788001626,0, 16576, 0, 65.44;1, 16280, 100, 119.37;2, 16672, 100, 102.92;3, 16442, 100, 115.80
1788001631,0, 16576, 0, 13.13;1, 16280, 100, 118.76;2, 16672, 100, 102.51;3, 16442, 100, 115.19
1788001636,0, 16576, 0, 12.82;1, 16280, 100, 118.23;2, 16672, 100, 102.35;3, 16442, 100, 114.86
1788001641,0, 16576, 0, 12.77;1, 16280, 100, 117.42;2, 16672, 100, 102.02;3, 16442, 100, 114.14
1788001646,0, 16576, 0, 12.76;1, 16280, 100, 117.16;2, 16672, 100, 102.00;3, 16442, 100, 114.25
1788001651,0, 16576, 0, 12.52;1, 16280, 100, 116.62;2, 16672, 100, 102.00;3, 16442, 100, 114.14
1788001656,0, 16576, 0, 12.31;1, 16280, 100, 116.85;2, 16672, 100, 101.51;3, 16442, 100, 113.18
1788001661,0, 16576, 0, 12.09;1, 16280, 100, 115.97;2, 16672, 100, 101.63;3, 16442, 100, 112.73
1788001666,0, 16576, 0, 11.86;1, 16280, 100, 116.08;2, 16672, 100, 101.24;3, 16442, 100, 112.39
1788001671,0, 16576, 0, 11.93;1, 16280, 100, 116.71;2, 16672, 100, 101.04;3, 16442, 100, 111.87
1788001676,0, 16576, 0, 11.79;1, 16280, 100, 115.60;2, 16672, 100, 100.51;3, 16442, 100, 112.32
1788001681,0, 16576, 0, 11.72;1, 16280, 100, 115.92;2, 16672, 100, 100.68;3, 16442, 100, 111.76
1788001686,0, 16576, 0, 11.55;1, 16280, 100, 115.40;2, 16672, 100, 100.47;3, 16442, 100, 112.17
1788001691,0, 16576, 0, 11.90;1, 16280, 100, 115.88;2, 16672, 100, 100.55;3, 16442, 100, 112.28
1788001696,0, 16576, 0, 11.87;1, 16280, 100, 115.78;2, 16672, 100, 100.33;3, 16442, 100, 111.96
1788001702,0, 16576, 0, 11.87;1, 16280, 100, 115.44;2, 16672, 100, 100.02;3, 16442, 100, 111.20
1788001707,0, 16576, 0, 11.87;1, 16280, 100, 115.17;2, 16672, 100, 100.13;3, 16442, 100, 111.46
1788001712,0, 16576, 0, 11.65;1, 16280, 100, 114.78;2, 16672, 100, 99.93;3, 16442, 100, 111.29
1788001717,0, 16576, 0, 11.47;1, 16280, 100, 115.17;2, 16672, 100, 100.01;3, 16442, 100, 111.44
1788001722,0, 16576, 0, 11.59;1, 16280, 100, 115.45;2, 16672, 100, 100.08;3, 16442, 100, 111.38
1788001727,0, 16576, 0, 11.50;1, 16280, 100, 114.61;2, 16672, 100, 100.31;3, 16442, 100, 111.29
1788001732,0, 16576, 0, 11.52;1, 16280, 100, 115.15;2, 16672, 100, 100.16;3, 16442, 100, 110.81
1788001737,0, 16966, 46, 181.13;1, 16776, 52, 251.46;2, 17022, 74, 278.44;3, 16956, 82, 285.31
1788001742,0, 31370, 65, 277.18;1, 30864, 64, 289.57;2, 30874, 68, 274.21;3, 30864, 68, 299.36
1788001747,0, 17228, 0, 88.89;1, 16722, 100, 108.64;2, 16718, 100, 95.99;3, 16722, 0, 91.11
1788001752,0, 31370, 66, 277.59;1, 30864, 64, 288.30;2, 30876, 69, 274.51;3, 30864, 67, 295.17
1788001757,0, 31370, 67, 283.73;1, 30864, 66, 295.40;2, 30876, 68, 277.69;3, 30864, 70, 302.98
1788001762,0, 29980, 24, 280.23;1, 29474, 56, 269.42;2, 29484, 64, 272.00;3, 29474, 72, 290.33
1788001767,0, 16324, 84, 187.31;1, 30864, 63, 293.41;2, 30874, 70, 279.68;3, 15818, 100, 114.89
1788001773,0, 17110, 44, 207.25;1, 17040, 41, 265.12;2, 17036, 61, 212.45;3, 16568, 46, 189.75
1788001778,0, 31370, 67, 283.90;1, 30864, 64, 294.91;2, 30874, 67, 275.12;3, 30864, 67, 295.87
1788001783,0, 17182, 28, 216.15;1, 16222, 100, 141.82;2, 16672, 73, 203.56;3, 16676, 0, 199.34
1788001788,0, 17182, 100, 104.94;1, 16222, 100, 118.00;2, 16672, 100, 102.50;3, 16676, 0, 72.75
1788001793,0, 17182, 100, 105.10;1, 16222, 100, 117.49;2, 16672, 100, 102.48;3, 16676, 0, 72.92
1788001798,0, 17182, 100, 104.89;1, 16222, 100, 117.19;2, 16672, 100, 102.37;3, 16676, 0, 72.21
1788001803,0, 17182, 100, 104.49;1, 16222, 100, 116.68;2, 16672, 100, 102.17;3, 16676, 0, 16.11
1788001808,0, 17182, 100, 104.19;1, 16222, 100, 116.44;2, 16672, 100, 101.53;3, 16676, 0, 15.14
1788001813,0, 17182, 100, 103.50;1, 16222, 100, 115.50;2, 16672, 100, 101.80;3, 16676, 0, 15.02
1788001818,0, 17182, 100, 103.58;1, 16222, 100, 115.53;2, 16672, 100, 101.51;3, 16676, 0, 14.61
1788001823,0, 17182, 100, 104.01;1, 16222, 100, 116.09;2, 16672, 100, 101.12;3, 16676, 0, 14.23
1788001828,0, 17182, 100, 103.43;1, 16222, 100, 115.45;2, 16672, 100, 100.75;3, 16676, 0, 13.98
1788001833,0, 17182, 100, 103.57;1, 16222, 100, 115.23;2, 16672, 100, 100.57;3, 16676, 0, 13.71
1788001838,0, 17536, 68, 259.98;1, 16676, 40, 219.81;2, 17022, 59, 261.07;3, 17026, 72, 277.08
1788001843,0, 16324, 67, 284.00;1, 30864, 64, 323.43;2, 30876, 68, 271.26;3, 30864, 67, 295.00
1788001848,0, 17096, 100, 97.18;1, 16976, 100, 121.79;2, 16986, 0, 84.12;3, 16980, 0, 96.65
1788001854,0, 31370, 67, 314.92;1, 30864, 63, 321.46;2, 30876, 69, 276.75;3, 30864, 67, 292.79
1788001859,0, 16324, 70, 319.45;1, 30864, 65, 324.54;2, 15830, 71, 284.03;3, 15818, 69, 295.50
1788001864,0, 17580, 81, 224.41;1, 17070, 100, 191.93;2, 17066, 73, 226.55;3, 17070, 84, 259.63
1788001869,0, 31370, 66, 283.50;1, 30864, 64, 292.17;2, 30874, 68, 277.15;3, 30864, 66, 295.65
1788001874,0, 17198, 68, 300.57;1, 16320, 35, 151.27;2, 16688, 69, 264.06;3, 16692, 89, 264.99
1788001879,0, 17552, 63, 277.08;1, 16800, 53, 256.13;2, 17038, 66, 257.79;3, 17042, 52, 286.58
1788001884,0, 31370, 66, 319.81;1, 15818, 100, 204.96;2, 30876, 70, 311.69;3, 15818, 100, 138.57
1788001889,0, 17244, 100, 107.25;1, 16174, 0, 87.77;2, 16736, 0, 83.54;3, 16158, 0, 86.35
1788001894,0, 31370, 65, 299.86;1, 30864, 62, 294.99;2, 30874, 67, 278.64;3, 30864, 67, 273.28
1788001899,0, 31370, 68, 325.23;1, 15818, 100, 118.04;2, 15828, 100, 103.40;3, 30864, 69, 335.57
1788001904,0, 17536, 58, 273.86;1, 16396, 33, 183.30;2, 16416, 40, 166.83;3, 17030, 79, 284.36
1788001909,0, 31370, 66, 288.86;1, 30864, 65, 296.40;2, 30874, 67, 279.45;3, 30864, 69, 333.40
1788001914,0, 17196, 0, 148.67;1, 16690, 0, 103.55;2, 16688, 0, 133.66;3, 16690, 0, 144.16
1788001919,0, 17546, 67, 196.35;1, 17040, 43, 277.36;2, 17040, 68, 215.11;3, 17040, 61, 238.51
1788001925,0, 31370, 68, 291.66;1, 30866, 63, 292.31;2, 30874, 66, 277.52;3, 30864, 67, 299.82
1788001930,0, 17196, 7, 228.76;1, 16690, 66, 287.84;2, 16688, 100, 194.00;3, 16690, 69, 242.34
1788001935,0, 17196, 100, 109.85;1, 16690, 100, 118.21;2, 16688, 100, 103.01;3, 16690, 0, 73.17
1788001940,0, 17396, 100, 109.03;1, 16890, 100, 117.75;2, 16888, 100, 102.73;3, 16890, 0, 73.02
1788001945,0, 16326, 100, 109.77;1, 15818, 100, 295.22;2, 30874, 66, 302.69;3, 15820, 100, 115.25
1788001950,0, 16592, 47, 126.23;1, 16202, 34, 156.23;2, 16744, 28, 168.30;3, 16054, 46, 134.72
1788001955,0, 31374, 67, 311.90;1, 30864, 63, 293.44;2, 30874, 67, 277.53;3, 30864, 68, 298.24
1788001960,0, 16644, 100, 128.35;1, 16692, 53, 318.24;2, 16412, 100, 123.32;3, 16360, 100, 115.65
1788001965,0, 31374, 60, 260.66;1, 30864, 62, 281.47;2, 30874, 68, 288.48;3, 30864, 67, 250.32
1788001970,0, 31374, 63, 321.48;1, 30864, 65, 328.13;2, 15828, 100, 227.96;3, 15818, 100, 115.60
1788001975,0, 16966, 0, 66.63;1, 16450, 0, 74.21;2, 16328, 0, 69.02;3, 16224, 0, 72.55
1788001980,0, 16966, 0, 64.98;1, 16450, 0, 73.73;2, 16328, 0, 67.69;3, 16224, 0, 72.50
1788001985,0, 16966, 0, 65.53;1, 16450, 0, 73.23;2, 16328, 0, 67.02;3, 16224, 0, 71.67
1788001990,0, 16966, 0, 13.98;1, 16450, 10, 69.09;2, 16328, 0, 15.37;3, 16224, 0, 31.75
1788001996,0, 16966, 0, 13.27;1, 16450, 100, 117.24;2, 16328, 0, 13.74;3, 16224, 100, 112.89
1788002001,0, 16966, 0, 12.66;1, 16450, 100, 117.07;2, 16328, 0, 12.67;3, 16224, 100, 112.57
1788002006,0, 16966, 0, 12.43;1, 16450, 100, 116.94;2, 16328, 0, 12.62;3, 16224, 100, 112.16
1788002011,0, 17508, 61, 272.02;1, 16984, 49, 235.81;2, 16780, 68, 228.92;3, 16672, 42, 226.65
1788002016,0, 31372, 67, 284.23;1, 30864, 63, 324.30;2, 30876, 68, 306.28;3, 30864, 67, 296.54
1788002021,0, 17182, 100, 243.80;1, 16558, 100, 152.48;2, 16278, 54, 124.57;3, 16676, 100, 187.27
1788002026,0, 17532, 70, 269.28;1, 16880, 50, 278.81;2, 16772, 63, 231.00;3, 17026, 62, 295.39
1788002031,0, 31372, 66, 286.44;1, 30864, 64, 291.60;2, 30874, 70, 279.23;3, 30864, 67, 297.56
1788002036,0, 17208, 92, 99.52;1, 16702, 0, 145.25;2, 16698, 0, 130.69;3, 16702, 0, 143.13
1788002041,0, 31370, 69, 281.27;1, 30864, 76, 279.09;2, 30874, 67, 269.33;3, 30864, 35, 286.27
1788002046,0, 16324, 68, 236.48;1, 15818, 100, 137.66;2, 30874, 70, 310.66;3, 30864, 68, 335.04
1788002051,0, 17192, 74, 230.64;1, 16530, 57, 216.70;2, 17068, 43, 289.26;3, 17072, 82, 296.63
1788002056,0, 31370, 67, 320.13;1, 15818, 100, 181.79;2, 30874, 68, 310.63;3, 30864, 69, 336.04
1788002061,0, 16928, 0, 96.55;1, 16168, 100, 117.04;2, 16248, 0, 77.46;3, 16722, 100, 116.50
1788002067,0, 31370, 65, 272.11;1, 30866, 37, 214.67;2, 30874, 15, 213.92;3, 30864, 63, 263.54
1788002072,0, 31370, 68, 291.24;1, 30866, 66, 302.73;2, 15828, 100, 278.46;3, 30864, 69, 306.98
